protein1,protein2,combined_score
C13B9.3,T26A5.9.2,0.9
C13B9.3,Y105E8A.9,0.54
C13B9.3,F59E10.3,0.9
C13B9.3,C28H8.4.1,0.9
C13B9.3,F57B10.5,0.9
C13B9.3,B0350.2f.2,0.9
C13B9.3,Y51H7C.6a.1,0.9
C13B9.3,M03E7.5.1,0.9
C13B9.3,D1014.3.2,0.9
C13C12.1b,F55C10.1a,0.6
C13C12.1b,Y67D8A.2b.1,0.6
C13C12.1b,C02F4.2c,0.6
C13C12.1b,K11E8.1r,0.8
C13C12.1b,ZC373.4,0.8
C13C12.1b,Y50D7A.3a,0.6
C13C12.1b,T04D3.3a,0.8
C13C12.1b,C14B9.8,0.6
C13C4.4,F46F11.5,0.65
C13C4.4,H28O16.1a,0.65
C13C4.4,F20B6.2,0.65
C13C4.4,Y110A7A.12,0.65
C13C4.4,F35G12.10.1,0.65
C13C4.4,Y82E9BR.3.2,0.65
C13C4.4,C17H12.14,0.65
C13C4.4,K07A12.3,0.65
C13C4.4,F02E8.1.3,0.65
C13C4.4,C53B7.4,0.65
C13C4.4,F55H2.2.2,0.65
C13C4.4,F49C12.13,0.65
C13C4.4,ZK970.4.2,0.65
C13C4.4,F35H10.4.1,0.65
C13C4.4,C26H9A.1b,0.65
C13C4.4,MTCE.12,0.65
C13C4.4,ZK637.8a,0.65
C13C4.4,VW02B12L.1.1,0.65
C13C4.4,T14F9.1.1,0.65
C13C4.4,Y55H10A.1,0.65
C13C4.4,C06H2.1,0.65
C13C4.4,Y38F2AL.4,0.65
C13C4.4,C30F8.2.1,0.65
C13C4.4,C34E10.6.1,0.65
C13C4.4,R04F11.2.4,0.65
C13C4.4,Y49A3A.2.3,0.65
C13C4.4,ZC262.5,0.65
C13C4.4,Y38F2AL.3a,0.65
C13C4.4,R53.4,0.65
C13C4.4,R10E11.8.2,0.65
C13C4.4,C47E12.4b,0.8
C13C4.4,Y69A2AR.18b,0.65
C13C4.4,T01H3.1.1,0.65
C13C4.4,F52E1.10,0.65
C13C4.4,F32D1.2.2,0.65
C13C4.4,F27C1.7b,0.65
C13C4.4,F58F12.1,0.65
C13C4.5,H37A05.1,0.539
C13C4.5,T08G11.5.2,0.775
C13D9.1,T08G11.5.2,0.775
C13D9.9,W09C2.1a,0.633
C13F10.2,C44F1.5,0.633
C13F10.2,F22B7.13,0.633
C13F10.2,T20G5.10,0.633
C13F10.2,T24H7.4.2,0.633
C13F10.2,B0414.8a,0.633
C13F10.2,C28H8.11a.1,0.633
C13F10.2,Y37E11B.3a,0.633
C13F10.6,F52E1.7a,0.633
C13F10.7.1,Y55B1BR.3,0.527
C13F10.7.1,ZK632.12,0.792
C13G3.3c,K05C4.1,0.9
C13G3.3c,C12D8.10b,0.9
C13G3.3c,F23F12.6,0.9
C13G3.3c,F47H4.10,0.9
C13G3.3c,F44G3.6.2,0.9
C13G3.3c,M117.2a.2,0.9
C13G3.3c,F26E4.1,0.8
C13G3.3c,F40G9.17,0.9
C13G3.3c,F59B2.5a,0.9
C13G3.3c,C04G6.1a,0.9
C13G3.3c,Y49E10.1,0.9
C13G3.3c,D2045.6,0.9
C13G3.3c,F43C1.2b,0.9
C13G3.3c,F23F1.8a,0.9
C13G3.3c,C42D4.6,0.9
C13G3.3c,F45E12.1b,0.54
C13G3.3c,F56B3.12,0.9
C13G3.3c,R12H7.5,0.9
C13G3.3c,Y92H12A.1,0.9
C13G3.3c,C14C10.5a,0.9
C13G3.3c,C44B7.1,0.9
C13G3.3c,Y73B6A.5a.1,0.9
C13G3.3c,T11B7.1,0.633
C13G3.3c,C52D10.6.1,0.9
C13G3.3c,F25H2.9.1,0.9
C13G3.3c,F54D10.1,0.9
C13G3.3c,CD4.6,0.9
C13G3.3c,C03C10.1.1,0.9
C13G3.3c,Y110A7A.14.1,0.9
C13G3.3c,ZK20.5.2,0.9
C13G3.3c,ZK945.2.1,0.9
C13G3.3c,F56F11.4b,0.9
C13G3.3c,F57B9.10a,0.9
C13G3.3c,W06B3.2c,0.9
C13G3.3c,F09C12.2,0.9
C13G3.3c,Y47D7A.8,0.9
C13G3.3c,F14B4.1,0.9
C13G3.3c,T22D1.9.1,0.9
C13G3.3c,T06D8.8.1,0.9
C13G3.3c,C36B1.4.1,0.9
C13G3.3c,K10B2.1,0.9
C13G3.3c,F38H4.9.2,0.9
C13G3.3c,K08H2.1,0.9
C13G3.3c,C47B2.4,0.9
C13G3.3c,K04G2.8b,0.9
C13G3.3c,F48E8.5.2,0.9524
C13G3.3c,D2092.2.1,0.54
C13G3.3c,ZK792.6,0.9
C13G3.3c,Y38A8.2,0.9
C13G3.3c,R12H7.3,0.9
C13G3.3c,C52D10.9,0.9
C13G3.3c,R12E2.3,0.9
C13G3.3c,Y37H2C.2,0.9
C13G3.3c,T20F5.2,0.9
C13G3.3c,Y60A3A.18,0.9
C13G3.3c,ZK287.5.1,0.9
C13G3.3c,C15H11.7,0.9
C13G3.3c,T19A6.3b,0.54
C13G3.3c,F52D10.3a.1,0.9
C13G3.3c,Y47D7A.1,0.9
C13G3.3c,K08E7.7,0.9
C13G3.3c,F52D2.4.1,0.633
C13G3.3c,C30C11.2,0.9
C13G3.3c,C36C9.1,0.633
C13G3.3c,Y18D10A.5,0.9
C13G3.3c,C52E4.4.1,0.9
C13G3.3c,F28H6.1a,0.9
C13G3.3c,C23G10.4b.2,0.9
C13G3.3c,F46A9.4,0.9
C13G3.3c,Y66D12A.9,0.9
C13G3.3c,T28B8.3a,0.9
C13G3.3c,ZK1067.1c,0.9
C13G3.3c,C10G11.8,0.9
C13G3.3c,C06A8.4,0.9
C13G3.3c,F39H11.5,0.9
C13G3.3c,C02F5.9,0.9
C13G3.3c,Y105C5B.13,0.9
C13G3.3c,F56H1.4,0.9
C13G3.3c,ZK1010.1,0.9
C13G3.3c,F25B5.4a.2,0.9
C13G3.3c,C52D10.8,0.9
C13G3.3c,W08G11.4,0.9
C13G3.3c,F10G7.8.1,0.9
C13G3.3c,B0205.3.1,0.9
C13G3.3c,T28B8.4,0.9
C13G3.3c,H06I04.4a.2,0.9
C13G3.3c,D1054.2.2,0.9
C13G3.3c,K08D12.1,0.9
C13G3.3c,C52D10.7,0.9
C13G3.3c,C25A1.9a,0.8
C13G3.3c,K07D4.3,0.9
C13G3.3c,F46A9.5.3,0.9
C13G5.2,M163.1,0.633
C14A11.3b,C09G12.8b,0.9
C14A11.3b,F22E12.2,0.9
C14A11.3b,Y51H4A.3,0.9
C14A11.3b,K08F11.5,0.9
C14A11.3b,Y32F6B.3,0.9
C14A11.3b,K03D3.10,0.9
C14A11.3b,R07G3.1,0.9
C14A11.7,W09C2.1a,0.633
C14A4.1,T05G5.10a,0.9
C14A4.1,F54C9.1.1,0.9
C14A4.10,F48D6.1.2,0.9
C14A4.10,Y73F8A.24c,0.9
C14A4.10,Y54E10BR.6,0.9
C14A4.10,W01G7.3.2,0.9
C14A4.10,H27M09.2,0.9
C14A4.10,K03B4.3b.1,0.9
C14A4.10,ZC64.3a,0.9
C14A4.10,Y48G1BM.1,0.9
C14A4.10,B0273.3,0.9
C14A4.10,C36B1.3,0.9
C14A4.10,Y48G1BL.1,0.9
C14A4.10,R119.6,0.9
C14A4.10,C06A1.5,0.9
C14A4.10,F53G2.7.1,0.9
C14A4.10,Y97E10AR.5,0.9
C14A4.10,F44B9.3a,0.9
C14A4.10,T02C12.2,0.9
C14A4.10,Y55B1AL.2,0.9
C14A4.10,F09F7.3.1,0.9
C14A4.10,T20B12.2.2,0.9
C14A4.10,F54D5.11.1,0.9
C14A4.10,Y39G10AL.3.1,0.9
C14A4.10,T16H12.4.1,0.9
C14A4.10,Y66D12A.15,0.9
C14A4.10,F30F8.8.2,0.9
C14A4.10,H25P06.2b,0.9
C14A4.10,Y49F6B.1,0.9
C14A4.10,C11G6.1a,0.9
C14A4.10,F43E2.2,0.9
C14A4.10,F43D2.1,0.9
C14A4.10,W03F9.5.2,0.9
C14A4.10,F26F4.11,0.9
C14A4.10,Y37E11B.4,0.9
C14A4.10,ZK1128.4,0.9
C14A4.10,Y37E3.3,0.9
C14A4.10,K11D12.2.3,0.9
C14A4.10,F44B9.4a,0.9
C14A4.10,Y56A3A.4a,0.9
C14A4.10,R02D3.3a,0.9
C14A4.10,F54F7.1,0.9
C14A4.10,B0336.13,0.9
C14A4.10,Y39B6A.36,0.9
C14A4.10,F43D9.5,0.9
C14A4.10,Y111B2A.16,0.9
C14A4.10,ZK1320.12b,0.9
C14A4.10,Y50D7A.11,0.9
C14A4.10,K10D3.3,0.9
C14A4.10,T12D8.7,0.9
C14A4.10,Y111B2A.13,0.9
C14A4.10,ZK550.4.2,0.9
C14A4.10,C01F1.1,0.9
C14A4.10,W04A8.7,0.9
C14A4.10,F23B2.13,0.9
C14A4.11.1,T19A5.2b,0.74
C14A4.3,C08B11.8,0.9
C14A4.3,K09E4.2a,0.9
C14A4.3,ZC513.5,0.9
C14A4.4a,F41G3.14,0.54
C14A4.4a,F59C6.4,0.54
C14A4.4a,Y73B6BL.3,0.54
C14A4.4a,C14A4.5,0.72
C14A4.5,Y48A6B.5,0.9
C14A4.5,F41G3.14,0.54
C14A4.5,F52G2.1b,0.9
C14A4.5,F38B7.1a,0.9
C14A4.5,F59C6.4,0.9
C14A4.5,M01A10.1,0.9
C14A4.5,C36E6.1b,0.9
C14A4.5,F37C12.13a,0.9
C14A4.5,K10C8.1,0.9
C14A4.5,Y6D11A.1,0.9
C14A4.5,ZK418.9a,0.9
C14A4.5,B0564.1a,0.9
C14A4.5,Y55F3AM.12,0.9
C14A4.5,F31D4.1,0.9
C14A4.5,Y39G8C.1,0.9
C14A4.5,Y73B6BL.3,0.9
C14A4.5,C14A4.4a,0.72
C14A4.5,C12D8.1b,0.9
C14A4.5,C04G2.6,0.9
C14A6.1,C09H6.2a,0.636
C14B1.1.1,Y105E8B.8c,0.8
C14B1.2,B0563.4,0.792
C14B1.3,F46A9.5.3,0.633
C14B1.3,F46A9.4,0.685
C14B1.4,ZK1053.5,0.633
C14B1.4,D2021.1,0.9
C14B1.4,ZC302.2a,0.9
C14B1.4,ZK287.5.1,0.9
C14B1.4,Y102A5A.1,0.9
C14B1.4,F21H12.1,0.9
C14B1.4,T13F2.3b,0.9
C14B1.4,F45E12.3,0.9
C14B1.4,M18.5,0.9
C14B1.4,T12D8.1,0.9
C14B1.4,Y17G7B.2b,0.9
C14B1.5,C09G5.2a,0.9792
C14B1.5,F25H5.4a.1,0.9
C14B1.5,K01H12.1a,0.9
C14B9.1,T22A3.2b,0.792
C14B9.1,Y53C10A.12,0.9
C14B9.10,F54D8.2.1,0.54
C14B9.10,T02H6.11.2,0.54
C14B9.2,Y105E8B.8c,0.8
C14B9.4b,F28B3.7a,0.9
C14B9.4b,F53A2.4,0.9
C14B9.4b,Y42H9AR.1.2,0.9
C14B9.4b,F32H2.3.1,0.783
C14B9.4b,Y71F9B.7,0.9
C14B9.4b,F35H8.7,0.9
C14B9.4b,H38K22.1,0.9
C14B9.4b,M106.1,0.9
C14B9.4b,F55C5.4,0.9
C14B9.4b,C44C10.4,0.9
C14B9.4b,F18E2.3,0.9
C14B9.4b,C39F7.4,0.9
C14B9.4b,R08C7.3.2,0.9
C14B9.4b,F16B4.8,0.9
C14B9.4b,K06A5.7.1,0.9
C14B9.4b,F56A3.4,0.783
C14B9.4b,R05H5.2,0.9
C14B9.4b,F57C2.6b,0.783
C14B9.4b,R13H8.1h,0.9
C14B9.4b,C44C10.5,0.9
C14B9.4b,Y47D3A.26b,0.9
C14B9.4b,F55G1.8.1,0.9
C14B9.4b,K08A8.3,0.9
C14B9.4b,ZK637.11,0.9
C14B9.4b,F10G7.4,0.9
C14B9.4b,C50F4.5,0.9
C14B9.4b,M03D4.1c,0.9
C14B9.4b,Y110A7A.1b,0.9
C14B9.4b,F45F2.2,0.9
C14B9.4b,R08C7.10b,0.9
C14B9.4b,Y53C12A.1,0.9
C14B9.4b,F35G12.8,0.9
C14B9.4b,R13G10.1,0.9
C14B9.7.1,H06H21.3,0.9
C14B9.7.1,Y106G6H.3a,0.9
C14B9.7.1,F25G6.8,0.9
C14B9.7.1,ZK652.4.3,0.9
C14B9.7.1,W01D2.1.1,0.9
C14B9.7.1,K11H12.2,0.9
C14B9.7.1,Y65B4A.6,0.9
C14B9.7.1,C49H3.11.1,0.9
C14B9.7.1,B0414.5,0.9
C14B9.7.1,F28D1.7.1,0.9
C14B9.7.1,C53H9.1,0.9
C14B9.7.1,Y48G8AL.6,0.9
C14B9.7.1,H19N07.1a.1,0.9
C14B9.7.1,C23G10.3.1,0.9
C14B9.7.1,F22B5.2a,0.9
C14B9.7.1,F39B2.6.2,0.9
C14B9.7.1,Y24D9A.4a,0.9
C14B9.7.1,B0513.3a,0.9
C14B9.7.1,Y71A12B.1a,0.9
C14B9.7.1,T07A9.11.1,0.9
C14B9.7.1,C42C1.14.2,0.9
C14B9.7.1,F56E10.4.1,0.9
C14B9.7.1,C06B8.8.6,0.9
C14B9.7.1,Y73B6BL.18b.1,0.9
C14B9.7.1,Y74C10AR.1,0.9
C14B9.7.1,R08D7.3,0.9
C14B9.7.1,Y62E10A.1,0.9
C14B9.7.1,C03H5.5,0.9
C14B9.7.1,Y105E8A.16.1,0.9
C14B9.7.1,F56F3.5,0.9
C14B9.7.1,F40F8.10,0.9
C14B9.7.1,D1007.6.2,0.9
C14B9.7.1,T16G1.11,0.9
C14B9.7.1,M110.4a,0.9
C14B9.7.1,Y48G8AL.8a,0.9
C14B9.7.1,C17G10.9a,0.9
C14B9.7.1,T24B8.1a.1,0.9
C14B9.7.1,F53G12.10.1,0.9
C14B9.7.1,F26A3.2a,0.9
C14B9.7.1,F55C5.8,0.9
C14B9.7.1,B0412.4,0.9
C14B9.7.1,F37E3.1,0.9
C14B9.7.1,C27A2.2a,0.9
C14B9.7.1,W09C5.6a,0.9
C14B9.7.1,R06F6.12,0.731
C14B9.7.1,C32E8.2a,0.9
C14B9.7.1,F37C12.4,0.9
C14B9.7.1,Y37E3.7.2,0.9
C14B9.7.1,Y48B6A.2.1,0.9
C14B9.7.1,E04A4.8,0.9
C14B9.7.1,ZC434.2,0.9
C14B9.7.1,R151.3.2,0.9
C14B9.7.1,T05E11.1,0.9
C14B9.7.1,T05F1.3.1,0.9
C14B9.7.1,R13A5.8,0.9
C14B9.7.1,C26F1.4.2,0.9
C14B9.7.1,F52B5.6.4,0.9
C14B9.7.1,ZK1010.1,0.9
C14B9.7.1,F37C12.11,0.9
C14B9.7.1,C09H10.2,0.9
C14B9.7.1,F37F2.2.2,0.9
C14B9.7.1,F07D10.1,0.9
C14B9.7.1,H06I04.4a.2,0.9
C14B9.7.1,F54C9.5,0.9
C14B9.7.1,C48B6.6a,0.9
C14B9.7.1,B0041.4,0.9
C14B9.7.1,Y71F9AL.13a.1,0.9
C14B9.7.1,F54E7.2.3,0.9
C14B9.7.1,R09B3.5,0.9
C14B9.7.1,F21D5.7,0.9
C14B9.7.1,Y54F10BM.2,0.9
C14B9.7.1,F36A2.6.1,0.9
C14B9.7.1,K04B12.3a,0.9
C14B9.7.1,B0336.10.3,0.9
C14B9.7.1,K02B2.5,0.9
C14B9.7.1,K02F3.11,0.9
C14B9.7.1,F40F11.1.2,0.9
C14B9.7.1,C37A2.7,0.9
C14B9.7.1,F55D10.2,0.9
C14B9.7.1,D2013.7,0.9
C14B9.7.1,B0393.1.1,0.9
C14B9.7.1,JC8.3a,0.9
C14B9.7.1,M01F1.2.1,0.9
C14B9.7.1,F28C6.7a.3,0.9
C14B9.7.1,F10E7.7.2,0.9
C14B9.7.1,Y43B11AR.4,0.9
C14B9.7.1,Y54E2A.11a.1,0.9
C14B9.7.1,B0511.10,0.9
C14B9.7.1,T22F3.4,0.9
C14B9.7.1,C04F12.4.2,0.9
C14B9.7.1,R07E5.14.1,0.9
C14B9.7.1,C41D11.2,0.9
C14B9.7.1,F25H2.10,0.9
C14B9.7.1,C27D11.1,0.9
C14B9.7.1,Y41D4B.5,0.9
C14B9.7.1,F33D11.10,0.9
C14B9.7.1,T01C3.6.1,0.9
C14B9.7.1,Y57G11C.16,0.9
C14B9.7.1,F42C5.8,0.9
C14B9.7.1,Y73B3A.18a,0.9
C14B9.7.1,F08D12.1,0.9
C14B9.7.1,ZK512.4,0.9
C14B9.7.1,C09D4.5.1,0.9
C14B9.7.1,W08E3.2,0.9
C14B9.7.1,T23D8.4,0.9
C14B9.7.1,C54C6.1.2,0.9
C14B9.7.1,F37C12.9.1,0.9
C14B9.7.1,K08F11.3.1,0.9
C14B9.7.1,B0250.1,0.9
C14B9.7.1,F13B10.2a.1,0.9
C14B9.7.1,T05H4.6a,0.9
C14B9.7.1,Y37E3.8a,0.9
C14B9.7.1,Y54E2A.2,0.9
C14B9.7.1,Y45F10D.12.3,0.9
C14B9.7.1,F10B5.1.2,0.9
C14B9.7.1,D1007.12.2,0.9
C14B9.7.1,C16A3.9,0.9
C14B9.7.1,C26F1.9,0.9
C14B9.7.1,F46B6.3b,0.9
C14B9.8,Y50D7A.3a,0.9
C14B9.8,C18E9.1,0.6
C14B9.8,C13C12.1b,0.6
C14B9.8,T07G12.1a,0.6
C14B9.8,Y67D8A.2b.1,0.9
C14B9.8,M02B7.6a,0.6
C14B9.8,K03A1.4a,0.6
C14B9.8,T21H3.3,0.9
C14B9.8,T22F3.3a,0.9
C14C10.3a,EEED8.1.2,0.792
C14C10.5a,C56G2.7,0.9
C14C10.5a,Y41C4A.10,0.9
C14C10.5a,ZK1307.6,0.9
C14C10.5a,F59B2.5a,0.9
C14C10.5a,C42D4.6,0.9
C14C10.5a,F25H2.9.1,0.9
C14C10.5a,Y39A1A.12,0.9
C14C10.5a,F54D10.1,0.9
C14C10.5a,ZK945.2.1,0.9
C14C10.5a,F56F11.4b,0.9
C14C10.5a,T07A9.6,0.9
C14C10.5a,C36B1.4.1,0.9
C14C10.5a,K10B2.1,0.9
C14C10.5a,K08H2.1,0.9
C14C10.5a,F54F7.10,0.9
C14C10.5a,ZK520.4a,0.9
C14C10.5a,C52D10.9,0.9
C14C10.5a,ZK287.5.1,0.9
C14C10.5a,Y47D7A.1,0.9
C14C10.5a,K08E7.7,0.9
C14C10.5a,C13B4.2,0.9
C14C10.5a,Y18D10A.5,0.9
C14C10.5a,F16B4.8,0.9
C14C10.5a,K06A5.7.1,0.9
C14C10.5a,C23G10.4b.2,0.9
C14C10.5a,Y82E9BR.15,0.9
C14C10.5a,T28B8.3a,0.9
C14C10.5a,C10G11.8,0.9
C14C10.5a,C06A8.4,0.9
C14C10.5a,T01D3.2,0.9
C14C10.5a,F20B6.3,0.9
C14C10.5a,F39H11.5,0.9
C14C10.5a,C02F5.9,0.9
C14C10.5a,Y105C5B.13,0.9
C14C10.5a,F56H1.4,0.9
C14C10.5a,ZK1010.1,0.9
C14C10.5a,F25B5.4a.2,0.9
C14C10.5a,C08B11.7,0.9
C14C10.5a,C56G7.2,0.9
C14C10.5a,C52D10.8,0.9
C14C10.5a,W08G11.4,0.9
C14C10.5a,F10G7.8.1,0.9
C14C10.5a,B0205.3.1,0.9
C14C10.5a,T28B8.4,0.9
C14C10.5a,H06I04.4a.2,0.9
C14C10.5a,C34F11.9b,0.9
C14C10.5a,D1054.2.2,0.9
C14C10.5a,T05C12.6a,0.9
C14C10.5a,R05H5.2,0.9
C14C10.5a,K08D12.1,0.9
C14C10.5a,C52D10.7,0.9
C14C10.5a,F42G4.3e.2,0.9
C14C10.5a,K07D4.3,0.9
C14C10.5a,F46A9.5.3,0.9
C14C10.5a,K05C4.1,0.9
C14C10.5a,F23F12.6,0.9
C14C10.5a,F47H4.10,0.9
C14C10.5a,F44G3.6.2,0.9
C14C10.5a,ZK381.5a,0.9
C14C10.5a,F40G9.17,0.9
C14C10.5a,Y49E10.1,0.9
C14C10.5a,D2045.6,0.9
C14C10.5a,F23F1.8a,0.9
C14C10.5a,F56B3.12,0.9
C14C10.5a,R12H7.5,0.9
C14C10.5a,C44B7.1,0.9
C14C10.5a,ZK637.11,0.9
C14C10.5a,C52D10.6.1,0.9
C14C10.5a,CD4.6,0.9
C14C10.5a,K07C11.2.2,0.9
C14C10.5a,C13G3.3c,0.9
C14C10.5a,C03C10.1.1,0.9
C14C10.5a,Y110A7A.14.1,0.9
C14C10.5a,ZK20.5.2,0.9
C14C10.5a,C27A2.6,0.9
C14C10.5a,F57B9.10a,0.9
C14C10.5a,Y47D7A.8,0.9
C14C10.5a,T22D1.9.1,0.9
C14C10.5a,T06D8.8.1,0.9
C14C10.5a,F38H4.9.2,0.9
C14C10.5a,C47B2.4,0.9
C14C10.5a,W03H1.2,0.9
C14C10.5a,K04G2.8b,0.9
C14C10.5a,F48E8.5.2,0.9
C14C10.5a,F22E12.4a.2,0.9
C14C10.5a,ZK177.6,0.9
C14C10.5a,Y38A8.2,0.9
C14C10.5a,R12H7.3,0.9
C14C10.5a,R12E2.3,0.9
C14C10.5a,Y37H2C.2,0.9
C14C10.5a,T20F5.2,0.9
C14C10.5a,Y60A3A.18,0.9
C14C10.5a,C15H11.7,0.9
C14C10.5a,C30C11.2,0.9
C14C10.5a,C52E4.4.1,0.9
C14C10.5a,F38A6.3b,0.9
C14C10.5a,F46A9.4,0.9
C14C10.5a,Y66D12A.9,0.9
C14C11.2.2,AH6.5,0.542
C14C11.6,F18C5.2,0.539
C14C11.8b,T23F1.6,0.672
C14E2.1,K12C11.2,0.633
C14F11.1a.2,C37E2.1.1,0.6
C14F11.1a.2,C47A10.5a,0.9
C14F11.1a.2,F33A8.5.1,0.6
C14F11.1a.2,Y71H2AM.6a,0.8
C14F11.1a.2,F56D12.1a.1,0.9
C14F11.1a.2,E01A2.1b,0.8
C14F11.1a.2,Y37D8A.23a,0.8
C14F11.1a.2,C37H5.6a,0.9
C14F11.1a.2,F37B12.2,0.8
C14F11.1a.2,C44E4.3,0.8
C14F11.1a.2,F42D1.2,0.8
C14F11.1a.2,C31H2.4,0.9
C14F11.1a.2,F20H11.3,0.9
C14F11.1a.2,C30F12.7,0.6
C14F11.1a.2,F13D12.2,0.9
C14F11.1a.2,Y56A3A.3.2,0.9
C14F11.1a.2,K10H10.2.1,0.65
C14F11.1a.2,C34F6.8.2,0.8
C14F11.1a.2,T22B11.5a,0.8
C14F11.1a.2,F18E3.7a,0.9
C14F11.1a.2,T07C4.7.2,0.6
C14F11.1a.2,F59B8.2b,0.8
C14F11.1a.2,W05G11.6a.1,0.8
C14F11.1a.2,K01C8.3b,0.9
C14F11.1a.2,T21C12.2,0.9
C14F11.1a.2,M02D8.4a,0.9
C14F11.1a.2,F46E10.10a,0.9
C14F11.1a.2,F42A8.2.1,0.6
C14F11.1a.2,C17G1.7,0.65
C14F11.1a.2,F59A7.9,0.65
C14F11.1a.2,ZK829.2,0.9
C14F11.1a.2,C05D2.3,0.9
C14F11.1a.2,C44B7.7,0.8
C14F11.1a.2,K08F8.4a,0.9
C14F11.1a.2,D1005.1,0.8
C14F11.1a.2,F35G12.2.2,0.6
C14F11.1a.2,H12D21.4,0.9
C14F11.1a.2,ZK1127.10.1,0.9
C14F11.1a.2,W07G4.4,0.8
C14F11.1a.2,F22B8.6a.2,0.9
C14F11.1a.2,D2023.5,0.9
C14F11.1a.2,R11A5.4a.1,0.8
C14F11.1a.2,ZK829.4.1,0.9
C14F11.1a.2,H14A12.2a,0.8
C14F11.1a.2,F56F10.3,0.9
C14F11.1a.2,B0365.1,0.8
C14F11.1a.2,T01C8.5.1,0.8
C14F11.1a.2,F25G6.6,0.9
C14F11.1a.2,C34G6.2,0.9
C14F11.1a.2,C03G5.1,0.6
C14F11.1a.2,D2023.2a.1,0.8
C14F11.1a.2,B0432.5a,0.9
C14F11.1a.2,D2085.1,0.9
C14F11.1a.2,F17C8.9,0.8
C14F11.1a.2,T20G5.2,0.8
C14F11.1a.2,T07F10.1a,0.8
C14F11.1a.2,R08E5.2a,0.65
C14F11.1a.2,C34B2.7.1,0.6
C14F11.1a.2,F43G9.1,0.6
C14F11.1a.2,C32F10.8a.1,0.8
C14F11.4a,W09H1.6b,0.633
C14F11.4a,Y55F3AM.15,0.672
C14F11.5b,F52E1.7a,0.9
C14F11.5b,C09B8.6a,0.9
C14F11.5b,F43D9.4,0.9
C14F11.5b,Y46H3A.2,0.9
C14F11.5b,F08H9.4a,0.9
C14F11.5b,Y46H3A.3,0.9
C14F11.5b,Y53C10A.12,0.9
C14F11.5b,Y55F3BR.6,0.9
C14F11.5b,K08F8.1a.2,0.9
C14F11.6.2,F53B1.4,0.9
C14F5.1a,C32D5.9,0.8
C14F5.1a,F54C8.5,0.8
C14F5.3b,T08B1.2c,0.54
C14F5.3b,F42E11.4,0.54
C14F5.3b,W03F8.1,0.54
C14F5.3b,F53A9.10a,0.54
C14F5.3b,T20B3.2.1,0.54
C14F5.3b,ZK721.2,0.54
C14F5.3b,T22E5.5.1,0.54
C14F5.5,Y44E3A.4,0.9
C14F5.5,F07A5.3,0.9
C14F5.5,F46F6.1a.1,0.756
C14F5.5,F31E8.2b,0.9
C14F5.5,Y55D5A.5a,0.8370000000000001
C14F5.5,ZK370.3a.1,0.9
C14F5.5,K11C4.3c,0.9
C14F5.5,T10H9.4,0.9
C14F5.5,Y76A2B.6,0.9
C14F5.5,Y34B4A.4a,0.9
C14F5.5,F43C1.2b,0.9
C14F5.5,T04D1.3d,0.9
C14F5.5,M110.5b.2,0.9126000000000001
C14F5.5,C46H11.3,0.9
C14F5.5,F54A5.3a,0.9
C14F5.5,F08F1.1b,0.9
C14F5.5,C35D10.16,0.9
C14F5.5,Y49E10.20,0.9
C14F5.5,F46H5.4,0.9
C14F5.5,F29D11.1,0.92
C14F5.5,F56D12.6a,0.9
C14F5.5,R08E3.3b,0.756
C14F5.5,F41F3.2,0.783
C14F5.5,K11E4.4a,0.9
C14F5.5,Y71H2B.10a,0.9
C14F5.5,F35G12.3a,0.9
C14F5.5,C07G1.1,0.9
C14F5.5,Y39B6A.38,0.9
C14F5.5,F58G6.1.1,0.9
C14F5.5,Y75B7AL.3,0.9
C14F5.5,F11C1.3,0.9
C14F5.5,T28F12.3,0.9756
C14F5.5,F43D9.4,0.756
C14F5.5,Y40H4A.1b,0.9
C14F5.5,M02A10.3a,0.9756
C14F5.5,F11E6.8a,0.9
C14F5.5,F08A8.6,0.9
C14F5.5,C32E8.10c,0.9
C14F5.5,T21D12.9a.2,0.9
C14F5.5,F53H8.2,0.9
C14F5.5,K03D3.10,0.9
C14F5.5,JC8.10b,0.9
C14F5.5,F20B6.3,0.9
C14F5.5,C27B7.8,0.9
C14F5.5,Y37A1B.2b,0.9
C14F5.5,T04C10.2b,0.9
C14F5.5,R160.1a,0.9
C14F5.5,ZK1010.1,0.9
C14F5.5,F25B5.4a.2,0.9
C14F5.5,C16C2.3a,0.9
C14F5.5,F49E7.1a,0.9
C14F5.5,ZK1248.3a,0.9
C14F5.5,F09E10.8a,0.9
C14F5.5,Y116A8C.36a.1,0.9
C14F5.5,R07G3.1,0.9
C14F5.5,H06I04.4a.2,0.9
C14F5.5,R07B1.3,0.9
C14F5.5,M01B12.3,0.9
C14F5.5,T20B5.1.1,0.9
C14F5.5,Y71F9AL.16,0.9
C14F5.5,C07G1.5.1,0.9
C14F5.5,T20G5.1,0.9
C14F5.5,C02C6.1b,0.9059
C14F5.5,W04D2.1a,0.756
C14F5.5,Y41D4B.13a,0.9
C14F5.5,T14E8.1a,0.9
C14F5.5,C30F8.4a,0.9
C14F5.5,Y116A8C.12,0.9
C14F5.5,C09G12.8b,0.9466
C14F5.5,F54D12.6a,0.9
C14F5.5,F26H9.6,0.9
C14F5.5,R31.1a,0.9
C14F5.5,C27H6.1a,0.9
C14F5.5,F54D5.5b,0.756
